name k time
../data/synthetic/polytime_cost/all_n/random_split_100_4_k80.txt 29.0 1418
../data/synthetic/polytime_cost/all_n/random_split_120_2_k10.txt 5.0 1396
../data/synthetic/polytime_cost/all_n/random_split_40_1_k50.txt 22.0 230
../data/synthetic/polytime_cost/all_n/random_split_160_2_k90.txt 63.0 2567
../data/synthetic/polytime_cost/all_n/random_split_10_4_k60.txt 5.0 40
../data/synthetic/polytime_cost/all_n/random_split_50_7_k50.txt 43.0 529
../data/synthetic/polytime_cost/all_n/random_split_100_8_k70.txt 43.0 1391
../data/synthetic/polytime_cost/all_n/random_split_90_2_k10.txt 6.0 1164
../data/synthetic/polytime_cost/all_n/random_split_20_1_k80.txt 22.0 94
../data/synthetic/polytime_cost/all_n/random_split_200_5_k30.txt 23.0 2705
../data/synthetic/polytime_cost/all_n/random_split_200_3_k20.txt 13.0 2966
../data/synthetic/polytime_cost/all_n/random_split_170_6_k40.txt 28.0 1667
../data/synthetic/polytime_cost/all_n/random_split_120_5_k30.txt 24.0 1542
../data/synthetic/polytime_cost/all_n/random_split_30_1_k100.txt 31.0 174
../data/synthetic/polytime_cost/all_n/random_split_110_2_k100.txt 59.0 1427
../data/synthetic/polytime_cost/all_n/random_split_140_1_k80.txt 44.0 1528
../data/synthetic/polytime_cost/all_n/random_split_70_4_k50.txt 25.0 1034
../data/synthetic/polytime_cost/all_n/random_split_140_2_k80.txt 42.0 1475
../data/synthetic/polytime_cost/all_n/random_split_170_6_k80.txt 54.0 2193
../data/synthetic/polytime_cost/all_n/random_split_70_6_k70.txt 52.0 1191
../data/synthetic/polytime_cost/all_n/random_split_50_8_k40.txt 27.0 482
../data/synthetic/polytime_cost/all_n/random_split_120_1_k60.txt 34.0 1714
../data/synthetic/polytime_cost/all_n/random_split_10_2_k20.txt 4.0 38
../data/synthetic/polytime_cost/all_n/random_split_80_7_k40.txt 32.0 1330
../data/synthetic/polytime_cost/all_n/random_split_70_7_k30.txt 15.0 1121
../data/synthetic/polytime_cost/all_n/random_split_120_4_k100.txt 57.0 1459
../data/synthetic/polytime_cost/all_n/random_split_50_1_k10.txt 7.0 377
../data/synthetic/polytime_cost/all_n/random_split_90_5_k40.txt 26.0 1243
../data/synthetic/polytime_cost/all_n/random_split_70_4_k100.txt 50.0 1163
../data/synthetic/polytime_cost/all_n/random_split_200_1_k100.txt 63.0 2760
../data/synthetic/polytime_cost/all_n/random_split_190_2_k30.txt 14.0 2561
../data/synthetic/polytime_cost/all_n/random_split_110_1_k40.txt 19.0 1384
../data/synthetic/polytime_cost/all_n/random_split_30_7_k30.txt 25.0 123
../data/synthetic/polytime_cost/all_n/random_split_190_6_k70.txt 50.0 2440
../data/synthetic/polytime_cost/all_n/random_split_100_5_k60.txt 53.0 1081
../data/synthetic/polytime_cost/all_n/random_split_150_8_k10.txt 8.0 2145
../data/synthetic/polytime_cost/all_n/random_split_170_2_k30.txt 22.0 1848
../data/synthetic/polytime_cost/all_n/random_split_180_1_k80.txt 52.0 2423
../data/synthetic/polytime_cost/all_n/random_split_160_6_k70.txt 48.0 2096
../data/synthetic/polytime_cost/all_n/random_split_120_3_k40.txt 27.0 1283
../data/synthetic/polytime_cost/all_n/random_split_190_6_k40.txt 34.0 2794
../data/synthetic/polytime_cost/all_n/random_split_140_1_k40.txt 19.0 1458
../data/synthetic/polytime_cost/all_n/random_split_10_5_k20.txt 6.0 54
../data/synthetic/polytime_cost/all_n/random_split_110_7_k40.txt 20.0 1571
../data/synthetic/polytime_cost/all_n/random_split_120_7_k100.txt 72.0 1940
../data/synthetic/polytime_cost/all_n/random_split_20_8_k50.txt 22.0 91
../data/synthetic/polytime_cost/all_n/random_split_160_6_k90.txt 67.0 1614
../data/synthetic/polytime_cost/all_n/random_split_180_5_k30.txt 21.0 2826
../data/synthetic/polytime_cost/all_n/random_split_160_5_k90.txt 58.0 2431
../data/synthetic/polytime_cost/all_n/random_split_130_2_k30.txt 14.0 1315
../data/synthetic/polytime_cost/all_n/random_split_40_5_k50.txt 38.0 275
../data/synthetic/polytime_cost/all_n/random_split_190_8_k60.txt 37.0 2952
../data/synthetic/polytime_cost/all_n/random_split_90_8_k30.txt 27.0 1059
../data/synthetic/polytime_cost/all_n/random_split_90_8_k40.txt 26.0 1155
../data/synthetic/polytime_cost/all_n/random_split_170_6_k20.txt 11.0 2534
../data/synthetic/polytime_cost/all_n/random_split_30_4_k40.txt 26.0 157
../data/synthetic/polytime_cost/all_n/random_split_120_7_k20.txt 14.0 1768
../data/synthetic/polytime_cost/all_n/random_split_130_8_k10.txt 5.0 2102
../data/synthetic/polytime_cost/all_n/random_split_40_8_k60.txt 41.0 297
../data/synthetic/polytime_cost/all_n/random_split_60_3_k50.txt 29.0 925
../data/synthetic/polytime_cost/all_n/random_split_140_8_k20.txt 13.0 1690
../data/synthetic/polytime_cost/all_n/random_split_140_3_k80.txt 34.0 1486
../data/synthetic/polytime_cost/all_n/random_split_180_1_k70.txt 45.0 3012
../data/synthetic/polytime_cost/all_n/random_split_70_3_k50.txt 11.0 993
../data/synthetic/polytime_cost/all_n/random_split_160_3_k70.txt 35.0 2257
../data/synthetic/polytime_cost/all_n/random_split_40_7_k90.txt 56.0 192
../data/synthetic/polytime_cost/all_n/random_split_40_7_k60.txt 42.0 263
../data/synthetic/polytime_cost/all_n/random_split_10_2_k30.txt 4.0 47
../data/synthetic/polytime_cost/all_n/random_split_180_6_k70.txt 49.0 2342
../data/synthetic/polytime_cost/all_n/random_split_190_4_k90.txt 49.0 2395
../data/synthetic/polytime_cost/all_n/random_split_50_2_k90.txt 46.0 447
../data/synthetic/polytime_cost/all_n/random_split_80_4_k80.txt 43.0 836
../data/synthetic/polytime_cost/all_n/random_split_140_1_k60.txt 35.0 1758
../data/synthetic/polytime_cost/all_n/random_split_160_4_k10.txt 7.0 2142
../data/synthetic/polytime_cost/all_n/random_split_160_7_k40.txt 28.0 1959
../data/synthetic/polytime_cost/all_n/random_split_90_4_k90.txt 47.0 1265
../data/synthetic/polytime_cost/all_n/random_split_40_8_k70.txt 47.0 292
../data/synthetic/polytime_cost/all_n/random_split_90_3_k80.txt 56.0 1276
../data/synthetic/polytime_cost/all_n/random_split_170_6_k100.txt 69.0 1770
../data/synthetic/polytime_cost/all_n/random_split_190_7_k10.txt 5.0 3355
../data/synthetic/polytime_cost/all_n/random_split_140_4_k50.txt 24.0 1424
../data/synthetic/polytime_cost/all_n/random_split_130_3_k60.txt 33.0 2193
../data/synthetic/polytime_cost/all_n/random_split_180_4_k50.txt 22.0 2825
../data/synthetic/polytime_cost/all_n/random_split_160_3_k90.txt 52.0 2175
../data/synthetic/polytime_cost/all_n/random_split_10_2_k60.txt 3.0 44
../data/synthetic/polytime_cost/all_n/random_split_100_8_k40.txt 22.0 1523
../data/synthetic/polytime_cost/all_n/random_split_170_3_k60.txt 27.0 2595
../data/synthetic/polytime_cost/all_n/random_split_30_1_k40.txt 19.0 179
../data/synthetic/polytime_cost/all_n/random_split_180_4_k10.txt 3.0 2369
../data/synthetic/polytime_cost/all_n/random_split_200_4_k40.txt 20.0 2321
../data/synthetic/polytime_cost/all_n/random_split_140_2_k40.txt 20.0 1632
../data/synthetic/polytime_cost/all_n/random_split_40_3_k40.txt 19.0 302
../data/synthetic/polytime_cost/all_n/random_split_200_8_k20.txt 15.0 3060
../data/synthetic/polytime_cost/all_n/random_split_140_6_k70.txt 53.0 1630
../data/synthetic/polytime_cost/all_n/random_split_190_3_k100.txt 60.0 2528
../data/synthetic/polytime_cost/all_n/random_split_50_5_k50.txt 38.0 476
../data/synthetic/polytime_cost/all_n/random_split_130_5_k40.txt 35.0 1458
../data/synthetic/polytime_cost/all_n/random_split_30_5_k60.txt 34.0 160
../data/synthetic/polytime_cost/all_n/random_split_130_3_k10.txt 7.0 1526
../data/synthetic/polytime_cost/all_n/random_split_40_3_k80.txt 34.0 278
../data/synthetic/polytime_cost/all_n/random_split_10_3_k90.txt 7.0 39
../data/synthetic/polytime_cost/all_n/random_split_110_2_k90.txt 61.0 1568
../data/synthetic/polytime_cost/all_n/random_split_30_5_k10.txt 5.0 158
../data/synthetic/polytime_cost/all_n/random_split_190_7_k70.txt 44.0 2390
../data/synthetic/polytime_cost/all_n/random_split_160_4_k40.txt 18.0 2162
../data/synthetic/polytime_cost/all_n/random_split_40_3_k70.txt 38.0 202
../data/synthetic/polytime_cost/all_n/random_split_40_1_k60.txt 38.0 329
../data/synthetic/polytime_cost/all_n/random_split_170_2_k90.txt 64.0 2368
../data/synthetic/polytime_cost/all_n/random_split_180_5_k50.txt 43.0 2251
../data/synthetic/polytime_cost/all_n/random_split_20_8_k20.txt 12.0 80
../data/synthetic/polytime_cost/all_n/random_split_120_8_k60.txt 38.0 1737
../data/synthetic/polytime_cost/all_n/random_split_180_1_k90.txt 60.0 2287
../data/synthetic/polytime_cost/all_n/random_split_70_7_k50.txt 39.0 1203
../data/synthetic/polytime_cost/all_n/random_split_100_4_k30.txt 12.0 1563
../data/synthetic/polytime_cost/all_n/random_split_10_6_k20.txt 5.0 35
../data/synthetic/polytime_cost/all_n/random_split_30_3_k30.txt 13.0 157
../data/synthetic/polytime_cost/all_n/random_split_20_2_k20.txt 7.0 74
../data/synthetic/polytime_cost/all_n/random_split_180_3_k20.txt 11.0 2158
../data/synthetic/polytime_cost/all_n/random_split_110_3_k80.txt 51.0 1367
../data/synthetic/polytime_cost/all_n/random_split_60_6_k60.txt 44.0 987
../data/synthetic/polytime_cost/all_n/random_split_20_3_k40.txt 19.0 88
../data/synthetic/polytime_cost/all_n/random_split_150_1_k50.txt 28.0 2162
../data/synthetic/polytime_cost/all_n/random_split_200_6_k10.txt 5.0 2671
../data/synthetic/polytime_cost/all_n/random_split_70_3_k80.txt 36.0 853
../data/synthetic/polytime_cost/all_n/random_split_10_1_k50.txt 3.0 36
../data/synthetic/polytime_cost/all_n/random_split_100_5_k70.txt 57.0 1316
../data/synthetic/polytime_cost/all_n/random_split_60_7_k30.txt 18.0 1021
../data/synthetic/polytime_cost/all_n/random_split_20_4_k80.txt 12.0 87
../data/synthetic/polytime_cost/all_n/random_split_170_3_k100.txt 66.0 2403
../data/synthetic/polytime_cost/all_n/random_split_170_1_k20.txt 13.0 1952
../data/synthetic/polytime_cost/all_n/random_split_80_5_k80.txt 56.0 1342
../data/synthetic/polytime_cost/all_n/random_split_130_3_k50.txt 24.0 1907
../data/synthetic/polytime_cost/all_n/random_split_190_2_k10.txt 5.0 2046
../data/synthetic/polytime_cost/all_n/random_split_60_5_k100.txt 73.0 736
../data/synthetic/polytime_cost/all_n/random_split_120_3_k70.txt 40.0 1586
../data/synthetic/polytime_cost/all_n/random_split_60_8_k60.txt 38.0 859
../data/synthetic/polytime_cost/all_n/random_split_100_2_k10.txt 8.0 1175
../data/synthetic/polytime_cost/all_n/random_split_40_4_k50.txt 26.0 284
../data/synthetic/polytime_cost/all_n/random_split_50_7_k30.txt 21.0 534
../data/synthetic/polytime_cost/all_n/random_split_20_8_k30.txt 16.0 56
../data/synthetic/polytime_cost/all_n/random_split_180_2_k80.txt 52.0 2535
../data/synthetic/polytime_cost/all_n/random_split_200_2_k30.txt 18.0 3041
../data/synthetic/polytime_cost/all_n/random_split_20_8_k10.txt 7.0 78
../data/synthetic/polytime_cost/all_n/random_split_160_6_k60.txt 46.0 2181
../data/synthetic/polytime_cost/all_n/random_split_110_6_k100.txt 86.0 1476
../data/synthetic/polytime_cost/all_n/random_split_180_5_k90.txt 69.0 2526
../data/synthetic/polytime_cost/all_n/random_split_40_3_k100.txt 57.0 223
../data/synthetic/polytime_cost/all_n/random_split_30_4_k100.txt 30.0 140
../data/synthetic/polytime_cost/all_n/random_split_80_5_k60.txt 39.0 1068
../data/synthetic/polytime_cost/all_n/random_split_10_3_k10.txt 6.0 44
../data/synthetic/polytime_cost/all_n/random_split_100_7_k10.txt 9.0 1690
../data/synthetic/polytime_cost/all_n/random_split_120_6_k90.txt 61.0 1916
../data/synthetic/polytime_cost/all_n/random_split_170_1_k80.txt 51.0 2153
../data/synthetic/polytime_cost/all_n/random_split_180_8_k20.txt 14.0 2451
../data/synthetic/polytime_cost/all_n/random_split_140_4_k20.txt 12.0 1699
../data/synthetic/polytime_cost/all_n/random_split_70_8_k20.txt 17.0 1130
../data/synthetic/polytime_cost/all_n/random_split_10_5_k40.txt 3.0 38
../data/synthetic/polytime_cost/all_n/random_split_80_3_k40.txt 22.0 1186
../data/synthetic/polytime_cost/all_n/random_split_150_3_k10.txt 7.0 1905
../data/synthetic/polytime_cost/all_n/random_split_90_6_k10.txt 8.0 1137
../data/synthetic/polytime_cost/all_n/random_split_70_4_k30.txt 15.0 799
../data/synthetic/polytime_cost/all_n/random_split_200_1_k50.txt 31.0 2398
../data/synthetic/polytime_cost/all_n/random_split_30_8_k10.txt 9.0 138
../data/synthetic/polytime_cost/all_n/random_split_30_2_k50.txt 29.0 179
../data/synthetic/polytime_cost/all_n/random_split_60_3_k70.txt 29.0 832
../data/synthetic/polytime_cost/all_n/random_split_80_2_k40.txt 22.0 869
../data/synthetic/polytime_cost/all_n/random_split_180_1_k10.txt 6.0 2466
../data/synthetic/polytime_cost/all_n/random_split_100_8_k30.txt 14.0 1440
../data/synthetic/polytime_cost/all_n/random_split_60_2_k10.txt 7.0 627
../data/synthetic/polytime_cost/all_n/random_split_90_5_k20.txt 17.0 1211
../data/synthetic/polytime_cost/all_n/random_split_10_8_k100.txt 8.0 49
../data/synthetic/polytime_cost/all_n/random_split_180_2_k60.txt 32.0 2783
../data/synthetic/polytime_cost/all_n/random_split_10_8_k70.txt 9.0 40
../data/synthetic/polytime_cost/all_n/random_split_20_1_k100.txt 18.0 85
../data/synthetic/polytime_cost/all_n/random_split_120_4_k10.txt 4.0 1542
../data/synthetic/polytime_cost/all_n/random_split_30_4_k60.txt 28.0 156
../data/synthetic/polytime_cost/all_n/random_split_50_4_k10.txt 6.0 436
../data/synthetic/polytime_cost/all_n/random_split_120_7_k70.txt 47.0 1655
../data/synthetic/polytime_cost/all_n/random_split_80_7_k90.txt 61.0 1095
../data/synthetic/polytime_cost/all_n/random_split_140_2_k50.txt 24.0 1457
../data/synthetic/polytime_cost/all_n/random_split_90_1_k30.txt 18.0 1092
../data/synthetic/polytime_cost/all_n/random_split_10_1_k80.txt 5.0 42
../data/synthetic/polytime_cost/all_n/random_split_150_2_k30.txt 16.0 1742
../data/synthetic/polytime_cost/all_n/random_split_120_7_k80.txt 48.0 1346
../data/synthetic/polytime_cost/all_n/random_split_40_7_k10.txt 5.0 302
../data/synthetic/polytime_cost/all_n/random_split_160_8_k30.txt 22.0 1936
../data/synthetic/polytime_cost/all_n/random_split_30_1_k20.txt 8.0 178
../data/synthetic/polytime_cost/all_n/random_split_170_3_k10.txt 6.0 2405
../data/synthetic/polytime_cost/all_n/random_split_130_5_k90.txt 64.0 1262
../data/synthetic/polytime_cost/all_n/random_split_130_8_k40.txt 30.0 2199
../data/synthetic/polytime_cost/all_n/random_split_160_5_k100.txt 74.0 2524
../data/synthetic/polytime_cost/all_n/random_split_190_8_k20.txt 16.0 2052
../data/synthetic/polytime_cost/all_n/random_split_190_6_k30.txt 23.0 2624
../data/synthetic/polytime_cost/all_n/random_split_30_6_k100.txt 50.0 165
../data/synthetic/polytime_cost/all_n/random_split_160_7_k60.txt 41.0 2260
../data/synthetic/polytime_cost/all_n/random_split_150_6_k90.txt 65.0 2316
../data/synthetic/polytime_cost/all_n/random_split_130_4_k30.txt 14.0 1304
../data/synthetic/polytime_cost/all_n/random_split_30_5_k90.txt 43.0 178
../data/synthetic/polytime_cost/all_n/random_split_20_4_k100.txt 14.0 72
../data/synthetic/polytime_cost/all_n/random_split_200_4_k100.txt 52.0 2834
../data/synthetic/polytime_cost/all_n/random_split_90_7_k60.txt 34.0 1489
../data/synthetic/polytime_cost/all_n/random_split_160_5_k10.txt 8.0 1823
../data/synthetic/polytime_cost/all_n/random_split_110_2_k80.txt 42.0 1448
../data/synthetic/polytime_cost/all_n/random_split_200_8_k10.txt 4.0 3063
../data/synthetic/polytime_cost/all_n/random_split_40_4_k90.txt 36.0 283
../data/synthetic/polytime_cost/all_n/random_split_50_8_k60.txt 35.0 469
../data/synthetic/polytime_cost/all_n/random_split_100_5_k10.txt 10.0 1509
../data/synthetic/polytime_cost/all_n/random_split_50_8_k20.txt 13.0 371
../data/synthetic/polytime_cost/all_n/random_split_120_1_k100.txt 54.0 1612
../data/synthetic/polytime_cost/all_n/random_split_40_3_k30.txt 11.0 262
../data/synthetic/polytime_cost/all_n/random_split_70_3_k90.txt 47.0 971
../data/synthetic/polytime_cost/all_n/random_split_50_4_k40.txt 19.0 364
../data/synthetic/polytime_cost/all_n/random_split_50_4_k80.txt 50.0 527
../data/synthetic/polytime_cost/all_n/random_split_140_5_k20.txt 18.0 1793
../data/synthetic/polytime_cost/all_n/random_split_50_7_k60.txt 46.0 659
../data/synthetic/polytime_cost/all_n/random_split_150_7_k30.txt 15.0 1810
../data/synthetic/polytime_cost/all_n/random_split_170_1_k60.txt 41.0 2119
../data/synthetic/polytime_cost/all_n/random_split_80_2_k50.txt 22.0 867
../data/synthetic/polytime_cost/all_n/random_split_20_7_k50.txt 25.0 74
../data/synthetic/polytime_cost/all_n/random_split_180_5_k60.txt 36.0 2298
../data/synthetic/polytime_cost/all_n/random_split_110_8_k10.txt 4.0 1648
../data/synthetic/polytime_cost/all_n/random_split_90_4_k20.txt 8.0 987
../data/synthetic/polytime_cost/all_n/random_split_160_7_k70.txt 50.0 2281
../data/synthetic/polytime_cost/all_n/random_split_100_1_k90.txt 59.0 1165
../data/synthetic/polytime_cost/all_n/random_split_100_6_k20.txt 12.0 1203
../data/synthetic/polytime_cost/all_n/random_split_120_8_k100.txt 75.0 1633
../data/synthetic/polytime_cost/all_n/random_split_160_4_k90.txt 51.0 2273
../data/synthetic/polytime_cost/all_n/random_split_190_3_k20.txt 4.0 3034
../data/synthetic/polytime_cost/all_n/random_split_100_5_k100.txt 85.0 1424
../data/synthetic/polytime_cost/all_n/random_split_100_6_k30.txt 21.0 1485
../data/synthetic/polytime_cost/all_n/random_split_140_7_k30.txt 19.0 2059
../data/synthetic/polytime_cost/all_n/random_split_50_1_k100.txt 65.0 375
../data/synthetic/polytime_cost/all_n/random_split_150_4_k100.txt 43.0 1989
../data/synthetic/polytime_cost/all_n/random_split_80_1_k50.txt 27.0 1277
../data/synthetic/polytime_cost/all_n/random_split_140_2_k90.txt 53.0 1964
../data/synthetic/polytime_cost/all_n/random_split_190_3_k80.txt 45.0 2647
../data/synthetic/polytime_cost/all_n/random_split_150_5_k10.txt 10.0 1851
../data/synthetic/polytime_cost/all_n/random_split_130_8_k60.txt 40.0 1560
../data/synthetic/polytime_cost/all_n/random_split_70_6_k50.txt 35.0 782
../data/synthetic/polytime_cost/all_n/random_split_140_6_k40.txt 31.0 1753
../data/synthetic/polytime_cost/all_n/random_split_80_3_k80.txt 46.0 1160
../data/synthetic/polytime_cost/all_n/random_split_150_3_k70.txt 35.0 2059
../data/synthetic/polytime_cost/all_n/random_split_10_5_k80.txt 10.0 55
../data/synthetic/polytime_cost/all_n/random_split_100_6_k60.txt 48.0 1615
../data/synthetic/polytime_cost/all_n/random_split_10_6_k10.txt 4.0 50
../data/synthetic/polytime_cost/all_n/random_split_140_8_k10.txt 7.0 1696
../data/synthetic/polytime_cost/all_n/random_split_40_6_k50.txt 34.0 238
../data/synthetic/polytime_cost/all_n/random_split_130_4_k80.txt 41.0 2066
../data/synthetic/polytime_cost/all_n/random_split_140_3_k20.txt 8.0 2067
../data/synthetic/polytime_cost/all_n/random_split_160_2_k60.txt 37.0 2169
../data/synthetic/polytime_cost/all_n/random_split_200_4_k30.txt 19.0 3080
../data/synthetic/polytime_cost/all_n/random_split_70_6_k80.txt 44.0 1084
../data/synthetic/polytime_cost/all_n/random_split_120_7_k50.txt 30.0 1690
../data/synthetic/polytime_cost/all_n/random_split_80_2_k30.txt 12.0 862
../data/synthetic/polytime_cost/all_n/random_split_70_3_k20.txt 14.0 1014
../data/synthetic/polytime_cost/all_n/random_split_40_1_k100.txt 49.0 297
../data/synthetic/polytime_cost/all_n/random_split_200_5_k20.txt 11.0 2357
../data/synthetic/polytime_cost/all_n/random_split_100_1_k50.txt 24.0 1141
../data/synthetic/polytime_cost/all_n/random_split_150_3_k90.txt 56.0 2103
../data/synthetic/polytime_cost/all_n/random_split_50_3_k40.txt 27.0 584
../data/synthetic/polytime_cost/all_n/random_split_140_8_k50.txt 38.0 1597
../data/synthetic/polytime_cost/all_n/random_split_130_4_k20.txt 10.0 1381
../data/synthetic/polytime_cost/all_n/random_split_110_3_k20.txt 10.0 1509
../data/synthetic/polytime_cost/all_n/random_split_140_4_k80.txt 46.0 1784
../data/synthetic/polytime_cost/all_n/random_split_70_8_k100.txt 68.0 1124
../data/synthetic/polytime_cost/all_n/random_split_190_4_k100.txt 49.0 2620
../data/synthetic/polytime_cost/all_n/random_split_170_3_k80.txt 41.0 2738
../data/synthetic/polytime_cost/all_n/random_split_120_5_k100.txt 80.0 1551
../data/synthetic/polytime_cost/all_n/random_split_190_3_k60.txt 28.0 3273
../data/synthetic/polytime_cost/all_n/random_split_50_1_k60.txt 35.0 540
../data/synthetic/polytime_cost/all_n/random_split_50_4_k30.txt 21.0 540
../data/synthetic/polytime_cost/all_n/random_split_190_2_k60.txt 38.0 2615
../data/synthetic/polytime_cost/all_n/random_split_100_7_k60.txt 42.0 1116
../data/synthetic/polytime_cost/all_n/random_split_70_2_k50.txt 32.0 797
../data/synthetic/polytime_cost/all_n/random_split_180_3_k50.txt 37.0 2453
../data/synthetic/polytime_cost/all_n/random_split_170_1_k40.txt 30.0 2136
../data/synthetic/polytime_cost/all_n/random_split_60_8_k70.txt 43.0 795
../data/synthetic/polytime_cost/all_n/random_split_140_4_k60.txt 30.0 1703
../data/synthetic/polytime_cost/all_n/random_split_70_7_k10.txt 6.0 1205
../data/synthetic/polytime_cost/all_n/random_split_70_4_k70.txt 37.0 862
../data/synthetic/polytime_cost/all_n/random_split_160_5_k60.txt 50.0 2105
../data/synthetic/polytime_cost/all_n/random_split_120_3_k10.txt 8.0 1521
../data/synthetic/polytime_cost/all_n/random_split_80_3_k50.txt 19.0 1123
../data/synthetic/polytime_cost/all_n/random_split_170_5_k20.txt 16.0 2574
../data/synthetic/polytime_cost/all_n/random_split_120_3_k50.txt 33.0 2001
../data/synthetic/polytime_cost/all_n/random_split_10_6_k90.txt 5.0 40
../data/synthetic/polytime_cost/all_n/random_split_130_1_k70.txt 40.0 1972
../data/synthetic/polytime_cost/all_n/random_split_200_8_k100.txt 68.0 2895
../data/synthetic/polytime_cost/all_n/random_split_50_3_k20.txt 11.0 459
../data/synthetic/polytime_cost/all_n/random_split_60_6_k80.txt 52.0 803
../data/synthetic/polytime_cost/all_n/random_split_130_2_k100.txt 54.0 1647
../data/synthetic/polytime_cost/all_n/random_split_40_6_k20.txt 16.0 230
../data/synthetic/polytime_cost/all_n/random_split_120_4_k80.txt 35.0 1318
../data/synthetic/polytime_cost/all_n/random_split_200_8_k70.txt 51.0 3308
../data/synthetic/polytime_cost/all_n/random_split_170_1_k100.txt 60.0 2048
../data/synthetic/polytime_cost/all_n/random_split_60_2_k80.txt 40.0 917
../data/synthetic/polytime_cost/all_n/random_split_20_8_k40.txt 20.0 74
../data/synthetic/polytime_cost/all_n/random_split_110_8_k30.txt 17.0 1274
../data/synthetic/polytime_cost/all_n/random_split_90_4_k100.txt 59.0 1175
../data/synthetic/polytime_cost/all_n/random_split_70_2_k90.txt 58.0 1082
../data/synthetic/polytime_cost/all_n/random_split_10_5_k100.txt 7.0 55
../data/synthetic/polytime_cost/all_n/random_split_110_8_k60.txt 40.0 1396
../data/synthetic/polytime_cost/all_n/random_split_70_5_k50.txt 39.0 864
../data/synthetic/polytime_cost/all_n/random_split_190_3_k70.txt 37.0 2516
../data/synthetic/polytime_cost/all_n/random_split_60_1_k30.txt 18.0 645
../data/synthetic/polytime_cost/all_n/random_split_50_5_k100.txt 72.0 484
../data/synthetic/polytime_cost/all_n/random_split_30_3_k50.txt 24.0 170
../data/synthetic/polytime_cost/all_n/random_split_160_4_k20.txt 15.0 2136
../data/synthetic/polytime_cost/all_n/random_split_50_6_k100.txt 67.0 503
../data/synthetic/polytime_cost/all_n/random_split_10_2_k50.txt 2.0 33
../data/synthetic/polytime_cost/all_n/random_split_190_4_k10.txt 7.0 2809
../data/synthetic/polytime_cost/all_n/random_split_110_8_k20.txt 10.0 1498
../data/synthetic/polytime_cost/all_n/random_split_90_8_k60.txt 47.0 1342
../data/synthetic/polytime_cost/all_n/random_split_100_1_k70.txt 41.0 1729
../data/synthetic/polytime_cost/all_n/random_split_80_5_k100.txt 68.0 1214
../data/synthetic/polytime_cost/all_n/random_split_180_6_k80.txt 69.0 2167
../data/synthetic/polytime_cost/all_n/random_split_100_1_k100.txt 49.0 1750
../data/synthetic/polytime_cost/all_n/random_split_180_4_k100.txt 44.0 2684
../data/synthetic/polytime_cost/all_n/random_split_60_8_k90.txt 61.0 901
../data/synthetic/polytime_cost/all_n/random_split_150_6_k20.txt 13.0 1905
../data/synthetic/polytime_cost/all_n/random_split_60_4_k30.txt 15.0 935
../data/synthetic/polytime_cost/all_n/random_split_130_7_k60.txt 33.0 1816
../data/synthetic/polytime_cost/all_n/random_split_160_2_k80.txt 49.0 2131
../data/synthetic/polytime_cost/all_n/random_split_140_6_k30.txt 24.0 1625
../data/synthetic/polytime_cost/all_n/random_split_50_7_k100.txt 75.0 675
../data/synthetic/polytime_cost/all_n/random_split_180_8_k50.txt 30.0 2466
../data/synthetic/polytime_cost/all_n/random_split_30_6_k90.txt 41.0 106
../data/synthetic/polytime_cost/all_n/random_split_90_8_k80.txt 55.0 1299
../data/synthetic/polytime_cost/all_n/random_split_30_2_k100.txt 38.0 176
../data/synthetic/polytime_cost/all_n/random_split_30_8_k100.txt 51.0 167
../data/synthetic/polytime_cost/all_n/random_split_130_5_k100.txt 75.0 1773
../data/synthetic/polytime_cost/all_n/random_split_80_2_k10.txt 8.0 1259
../data/synthetic/polytime_cost/all_n/random_split_20_4_k10.txt 7.0 81
../data/synthetic/polytime_cost/all_n/random_split_70_4_k90.txt 53.0 833
../data/synthetic/polytime_cost/all_n/random_split_90_5_k100.txt 67.0 1420
../data/synthetic/polytime_cost/all_n/random_split_20_5_k90.txt 30.0 108
../data/synthetic/polytime_cost/all_n/random_split_50_6_k40.txt 24.0 469
../data/synthetic/polytime_cost/all_n/random_split_110_8_k100.txt 65.0 1877
../data/synthetic/polytime_cost/all_n/random_split_120_2_k70.txt 39.0 1331
../data/synthetic/polytime_cost/all_n/random_split_120_6_k20.txt 17.0 1263
../data/synthetic/polytime_cost/all_n/random_split_150_4_k80.txt 42.0 2144
../data/synthetic/polytime_cost/all_n/random_split_30_5_k100.txt 61.0 260
../data/synthetic/polytime_cost/all_n/random_split_10_8_k40.txt 7.0 56
../data/synthetic/polytime_cost/all_n/random_split_120_5_k60.txt 43.0 1671
../data/synthetic/polytime_cost/all_n/random_split_20_5_k100.txt 28.0 101
../data/synthetic/polytime_cost/all_n/random_split_110_5_k20.txt 13.0 1290
../data/synthetic/polytime_cost/all_n/random_split_190_7_k50.txt 34.0 3185
../data/synthetic/polytime_cost/all_n/random_split_180_1_k30.txt 15.0 2142
../data/synthetic/polytime_cost/all_n/random_split_110_2_k70.txt 42.0 1517
../data/synthetic/polytime_cost/all_n/random_split_180_8_k40.txt 34.0 2355
../data/synthetic/polytime_cost/all_n/random_split_120_1_k80.txt 48.0 1615
../data/synthetic/polytime_cost/all_n/random_split_30_7_k60.txt 34.0 180
